lng,lat,date,city,state,country,shape,duration,comments,year,month,day
-71.4680556,42.7652778,2013-03-22 20:00:00,nashua,nh,us,light,5.0,Neon green light crossed sky.,2013,3,22
-84.31,39.36,2013-03-23 09:11:00,mason,oh,us,fireball,300.0,Three followed by one glowing silent red balls in a line.,2013,3,23
-120.5047222,46.6022222,2013-03-23 18:18:00,yakima,wa,us,changing,480.0,Twinkling object travels around bottom of moon after streaking through sky.,2013,3,23
-94.12861109999999,36.1866667,2013-03-24 01:00:00,springdale,ar,us,triangle,30.0,Triangle  very weird odd buzzing humming sound and solid lights,2013,3,24
-111.9086111,33.4147222,2013-03-25 20:00:00,tempe,az,us,flash,10.0,When I looked up in the sky&#44 it looked like oval shaped big green mint color flash dropping and going straight down. Last about ten sec,2013,3,25
-68.7783333,44.8011111,2013-03-26 05:15:00,bangor,me,us,light,60.0,Two oval lights appear&#44 hover&#44 and move off to the East,2013,3,26
-115.56222220000001,32.7919444,2013-03-26 21:05:00,el centro,ca,us,triangle,2100.0,3 orange bright triangle or arrowhead shape lights reappeared.,2013,3,26
-122.9072222,46.146944399999995,2013-03-28 08:30:00,kelso,wa,us,unknown,600.0,Bright Red &amp; Orange light travelling north over Columbia River in SW Washington,2013,3,28
-81.625,26.625,2013-03-28 11:25:00,lehigh acres,fl,us,disk,300.0,The whole thing was very satrange and i realy dont care of U F O s but the pic is in my phone.,2013,3,28
-75.2219444,40.154444399999996,2013-03-28 20:00:00,ambler,pa,us,formation,105.0,8 or 9 Orange colored lights forming a large circle over Ambler Pa.,2013,3,28
-104.9713889,39.868055600000005,2013-03-28 20:15:00,thornton,co,us,unknown,300.0,I seen a large black object with twored lights moveing slowly northeast threw the sky.,2013,3,28
-118.39555559999998,34.148611100000004,2013-03-28 21:00:00,studio city,ca,us,cylinder,300.0,Bright blue-gray cylinder spiraled downward  from Big Dipper&#44made a left turn over tree tops and sped away.,2013,3,28
-121.8047222,38.005,2013-03-28 23:30:00,antioch,ca,us,fireball,10.0,Ball of light appeared from nowhere in the &#44 moved at a high speed than disappeared&#44 yellowish red color,2013,3,28
-91.5975,42.0341667,2013-03-29 03:00:00,marion,ia,us,changing,300.0,Electric blue lights w/red triangle in center&#44 and 2 smaller ones&#44,2013,3,29
-92.4697222,44.021666700000004,2013-03-29 21:00:00,rochester,mn,us,triangle,45.0,Glowing orange triangle object flew across the sky at a high rate of speed.,2013,3,29
-82.325,29.651388899999997,2013-03-29 21:00:00,gainesville,fl,us,egg,360.0,Illuminating Orange-Red glow&#44 beautiful that flew so low.,2013,3,29
-81.3933333,30.294444399999996,2013-03-29 21:00:00,jacksonville beach,fl,us,light,300.0,4 orange lights following each other in the sky and fading out.,2013,3,29
-71.80277779999999,42.2625,2013-03-30 00:55:00,worcester,ma,us,circle,600.0,8 Circular Objects with Orange Lights Shine Down on Worcester&#44 Massachusetts.,2013,3,30
-118.2427778,34.0522222,2013-03-30 15:00:00,los angeles,ca,us,changing,600.0,I was on vacation in Los Angeles California&#44 a buddy picked me up from the airport we were driving down sunset blvd. to our apartment a,2013,3,30
-117.90666670000002,34.1336111,2013-03-30 20:40:00,azusa,ca,us,unknown,60.0,Many orange lights over the freeway In Azusa CA,2013,3,30
-112.07333329999999,33.4483333,2013-03-30 21:18:00,phoenix,az,us,fireball,180.0,3 Possible orange UFO spheres over Phoenix Arizona.,2013,3,30
-74.57222220000001,42.90555560000001,2013-03-30 21:23:00,canajoharie,ny,us,triangle,30.0,Black&#44 Triangle&#44 no lights or windows&#44 flying very low&#44 quiet,2013,3,30
-88.28111109999999,42.0372222,2013-03-30 21:30:00,elgin,il,us,sphere,900.0,Silent reddish orange fire like spheres/orbs ( 5 ) following the direction of the wind blowing 1-2 k feet high,2013,3,30
-82.75361109999999,39.8841667,2013-03-30 22:00:00,pickerington,oh,us,triangle,1800.0,Lights in triangle shape above Pickerington&#44 OH.,2013,3,30
-121.2711111,38.644722200000004,2013-03-31 20:45:00,fair oaks,ca,us,circle,1200.0,Round orange glowing globes flying over Sacramento skies March 31&#44 2013,2013,3,31
-123.80416670000001,39.4458333,2013-03-31 21:00:00,fort bragg,ca,us,sphere,600.0,5 orange orbs seen over Northern California coast March 31&#44 2013.,2013,3,31
-87.86111109999999,41.12,2013-03-31 21:42:00,kankakee,il,us,cone,10.0,Super Fast&#44 22 cal. Bullet Shaped Craft&#44 Huge&#44 Emitting a Very pale light blue color,2013,3,31
-122.33083329999998,47.6063889,2013-03-31 22:00:00,seattle,wa,us,unknown,50.0,Red green and golden yellow lights flying over Snoqualmie pass&#44 Seattle WA.,2013,3,31
-97.2544444,32.8577778,2013-04-01 03:00:00,watauga,tx,us,sphere,2.0,4 white spheres moved in V formation across sky.,2013,4,1
-70.6677778,41.9583333,2013-04-01 06:30:00,plymouth,ma,us,fireball,20.0,A orange ball traveling above tree line looked like metorite with no tail then went out.,2013,4,1
-121.8938889,37.3394444,2013-04-01 20:30:00,san jose,ca,us,formation,180.0,5-6 bright lights traveling southeast in a vertical formation&#44 above three bright lights moving independently&#44 and sporadically.,2013,4,1
-122.35583329999999,47.2394444,2013-04-01 21:57:00,fife,wa,us,light,5.0,High-speed&#44 high-altitude&#44 erratic fight path; heading south east.,2013,4,1
-82.67944440000001,27.770555600000005,2013-04-02 21:05:00,saint petersburg,fl,us,oval,30.0,Transparent lens moving across the sky in St. Petersburg&#44 FL,2013,4,2
-122.9886111,45.523055600000006,2013-04-03 19:30:00,hillsboro,or,us,unknown,120.0,Flashing bright lights at night in Hillsboro,2013,4,3
-78.6705556,42.900555600000004,2013-04-03 23:15:00,lancaster,ny,us,sphere,1800.0,Reddish in color.  Seen looking eastward.  Object appeared to rise up from behind a distant line of trees&#44 hovered shakily in the sky f,2013,4,3
-122.33083329999998,47.6063889,2013-04-04 00:30:00,seattle,wa,us,sphere,120.0,Orange sphere seen by 7-10 people in Seattle over Elliott Bay,2013,4,4
-95.5522222,37.2702778,2013-04-04 13:00:00,cherryvale,ks,us,formation,1800.0,Horrifying greenish blue&#44 color changing figures by the lake in Mongomery KS.,2013,4,4
-92.53361109999999,44.5625,2013-04-04 21:04:00,red wing,mn,us,triangle,180.0,Three orange lights in a triangular formation moving west to east and then east to west across the sky.,2013,4,4
-117.3786111,33.1958333,2013-04-04 21:55:00,oceanside,ca,us,light,1200.0,Three orange to red undulating lights above cloud cover&#44 in series&#44 at somewhat regular intervals of five to eight minutes.,2013,4,4
-120.84916670000001,37.4086111,2013-04-05 20:30:00,hilmar,ca,us,triangle,120.0,Triangular shaped object&#44 with serpent like moving tail&#44 and blue&#44 red&#44 green&#44 orange&#44 and white lights.,2013,4,5
-109.20222220000001,41.5875,2013-04-05 21:00:00,rock springs,wy,us,other,1200.0,4 flying objects in the skies of Wyoming,2013,4,5
-97.32055559999999,32.7252778,2013-04-05 23:36:00,ft. worth,tx,us,fireball,120.0,Fireball.,2013,4,5
-86.1219444,38.21194439999999,2013-04-06 19:45:00,corydon,in,us,sphere,120.0,Round silver orb seen at Corydon&#44 IN.,2013,4,6
-68.44666670000001,45.9963889,2013-04-06 20:30:00,patten,me,us,light,900.0,We saw 8 orange lights tracking from north-west to south-east while we were driving through Patten&#44 Maine on Friday&#44 4/6/2013 at 20:30.,2013,4,6
-117.99833329999998,33.660277799999996,2013-04-06 20:30:00,huntington beach,ca,us,unknown,480.0,String of lights travel across night sky in Huntington Beach Ca,2013,4,6
-97.7427778,30.266944399999996,2013-04-06 20:55:00,austin,tx,us,fireball,45.0,Three balls of light flying overhead in a zig zag motion.,2013,4,6
-77.4608333,38.30305560000001,2013-04-06 21:40:00,fredericksburg,va,us,oval,90.0,Pure red oval&#44 slow speed&#44 east to west trajectory on a clear night&#44 observed by prior military,2013,4,6
-117.94861110000001,34.02,2013-04-07 20:45:00,la puente,ca,us,light,420.0,Hovering light seen over La Puente.,2013,4,7
-78.44027779999999,38.2972222,2013-04-07 22:15:00,stanardsville,va,us,fireball,180.0,Lasted a few minutes this time then (last time lasted 10) it headed father east and disappeared,2013,4,7
-82.30111109999999,35.9172222,2013-04-09 01:15:00,burnsville,nc,us,other,60.0,Noiseless hovering craft. Clearly responed to human proximity. Witnessed for over an hour. Video footage.,2013,4,9
-82.9825,39.3330556,2013-04-09 21:00:00,chillicothe,oh,us,sphere,3600.0,Round orange lights that fade in&#44 are stationary&#44 then fade out. One returned multiple times about 10 minutes apart.,2013,4,9
-90.1977778,38.6272222,2013-04-09 21:00:00,st. louis,mo,us,circle,120.0,Orange glowing circle moving across sky&#44 no noise.,2013,4,9
-82.99888890000001,39.961111100000004,2013-04-09 21:50:00,columbus,oh,us,rectangle,300.0,Giant rectangular craft with cloaking technology witnessed,2013,4,9
-122.33083329999998,47.6063889,2013-04-10 18:00:00,seattle,wa,us,unknown,900.0,6 or more objects over Seattle Science Center/Space Needle&#44 irregular movement&#44 disappearing and reappearing,2013,4,10
-118.33972220000001,33.8358333,2013-04-11 08:50:00,torrance,ca,us,light,900.0,3 to 5 orange lights hovering in night sky and then slowly rising and moving into clouds in a cyclic pattern.,2013,4,11
-122.41833329999999,37.775,2013-04-11 22:00:00,san francisco,ca,us,triangle,8.0,Huge triangle of lights. Looked like really bright stars till it rotated and flew off almost like it was gliding. It made no noise and.,2013,4,11
-111.65777779999999,40.2338889,2013-04-12 17:40:00,provo,ut,us,circle,90.0,4 &#39fire balls&#39 over Provo Canyon&#44 Utah.,2013,4,12
-111.65777779999999,40.2338889,2013-04-12 21:28:00,provo,ut,us,chevron,20.0,5 lights&#44 each chevron shaped and in a tight formation&#44 crossed our line of sight (mine and my wife&#39s) over a period of 20 seconds.,2013,4,12
-104.8208333,38.8338889,2013-04-12 22:30:00,colorado springs,co,us,other,30.0,Colorado Springs UFO Sighting,2013,4,12
-97.7427778,30.266944399999996,2013-04-12 23:45:00,austin,tx,us,light,1500.0,Red and white light dancing and dipping rapidly over Austin for over twenty minutes.,2013,4,12
-93.8158333,42.46944439999999,2013-04-13 05:25:00,webster city,ia,us,light,120.0,Non-moving&#44 non blinking&#44 yellow cluster of lights hovering 20 degrees above horizon&#44 Hamilton Co.&#44 Iowa&#44 4/13/13&#44 for couple of min.,2013,4,13
-86.7844444,36.165833299999996,2013-04-13 15:45:00,nashville,tn,us,other,900.0,Three white spheres separate&#44 then connected and rotating in the afternoon.,2013,4,13
-72.4319444,42.123611100000005,2013-04-13 22:30:00,wilbraham,ma,us,fireball,75.0,Two orange&#44 white&#44 &amp; red flare type objects in a semi-circular pattern overhead made seven passes,2013,4,13
-91.6391667,44.05,2013-04-13 23:30:00,winona,mn,us,fireball,480.0,Two firie orange/red balls of flame floating and hovering&#44 faint outline of triangular shape just under and out from firie shaped ball,2013,4,13
-73.5863889,43.3005556,2013-04-14 20:53:00,hudson falls,ny,us,unknown,3.0,A very bright triangular craft accelerated at impossible speeds in a south west direction.,2013,4,14
-84.7452778,39.506944399999995,2013-04-14 20:57:00,oxford,oh,us,formation,600.0,Broken Line of 20-40 Yellow/Orange Lights Norht of Oxford&#44 Ohio.,2013,4,14
-122.20083329999999,47.9791667,2013-04-15 23:00:00,everett,wa,us,fireball,900.0,Bright star like craft spotted in Everett WA. 4/15/13,2013,4,15
-115.1363889,36.175,2013-04-16 19:45:00,las vegas,nv,us,light,30.0,The date that i saw the two incidents not exact. I remember the first encounter taking place sometime in early spring 2013. I was d,2013,4,16
-93.5030556,44.9133333,2013-04-16 22:00:00,minnetonka,mn,us,circle,2700.0,MINNETONKA UFOS.,2013,4,16
-112.35722220000001,33.493333299999996,2013-04-18 11:00:00,litchfield park,az,us,other,120.0,Day Time Flat White Object With Point In The Middle,2013,4,18
-97.7427778,30.266944399999996,2013-04-19 20:00:00,austin,tx,us,sphere,1200.0,15 to 20 red orbs moving from west to east over Austin then disappearing.,2013,4,19
-85.8241667,38.2855556,2013-04-20 19:00:00,new albany,in,us,oval,1800.0,Group of Ships over Skyline,2013,4,20
-123.02083329999999,44.0463889,2013-04-20 22:15:00,springfield,or,us,light,300.0,Blinking blue lights moving and sinking below the horizon,2013,4,20
-83.4833333,42.4311111,2013-04-20 23:00:00,northville,mi,us,fireball,1200.0,Color changing fireball.  ((NUFORC Note:  Possible twinkling star??  PD)),2013,4,20
-106.7777778,32.3122222,2013-04-21 02:00:00,las cruces,nm,us,fireball,120.0,Out side wal mart several people were watching a slow moving fire moving from east to west.  They said it has been going for 2 minutes.,2013,4,21
-116.54444440000002,33.8302778,2013-04-21 11:40:00,palm springs,ca,us,light,1800.0,UFO  over Palm Springs  Metallic object sighted west of Pam Springs&#44 CA around 11:40am on Sunday April 21st. Object was stationary over,2013,4,21
-83.1661111,43.0302778,2013-04-21 22:15:00,attica,mi,us,oval,2700.0,Two objects stationary in sky with multi-colored blinking lights.  ((NUFORC Note:  Possible twinkling stars??  PD)),2013,4,21
-105.27,40.015,2013-04-22 02:04:00,boulder,co,us,disk,300.0,Rotating disc with blinking colored lights seen flying along ridge in north Boulder&#44 followed by quickly moving lights on the ground.,2013,4,22
-90.04888890000001,35.14944439999999,2013-04-22 22:00:00,memphis,tn,us,diamond,7200.0,40 to 50 objects hovering over memphis tennessee,2013,4,22
-123.93722220000001,44.6216667,2013-04-22 22:15:00,toledo,or,us,light,1800.0,A large  rotating UFO over the coast of Oregon with smaller orb like lights,2013,4,22
-85.6680556,42.963333299999995,2013-04-22 23:00:00,grand rapids,mi,us,other,5400.0,Multiple orange lights,2013,4,22
-89.7483333,30.3758333,2013-04-22 23:50:00,pearl river,la,us,diamond,120.0,Pearl River&#44 La fast moving&#44 SILENT&#44 imperfect circular object&#44 1 bright light in front surrounded by green/yellow soaring low in sky.,2013,4,22
-75.5555556,40.5158333,2013-04-24 20:30:00,macungie,pa,us,unknown,300.0,Unknown object in the sky.,2013,4,24
-93.49416670000001,34.9338889,2013-04-24 21:20:00,briggsville,ar,us,other,600.0,A LINE OF LIGHTS STARTED FLASHING&#44 THEN THEY STARTED DRIFTING AWAY MAKING A TRIANGLE THEN AN OVULAR PATTERN AS IT DRIFTED AWAY.,2013,4,24
-96.0213889,41.710555600000006,2013-04-25 02:00:00,mondamin,ia,us,circle,60.0,Bright orange object hovered over timber then took off at high rate of speed.,2013,4,25
-88.0383333,42.888611100000006,2013-04-25 05:30:00,franklin,wi,us,sphere,360.0,AN OBJECT AT FIRST GLANCE APPEARS TO BE MOON LIKE BUT IS SOME SORT OF AIRCRAFT.,2013,4,25
-85.30972220000001,35.04555560000001,2013-04-25 20:45:00,chattanooga,tn,us,circle,60.0,Round fading orb,2013,4,25
-80.4,26.1,2013-04-25 21:24:00,weston,fl,us,fireball,180.0,I was on the high way driving about to exit the &amp;quot;Exit 13B&amp;quot; When in thr sky I saw these orange/redish balls of some sort. 8 of,2013,4,25
-117.08555559999999,33.1191667,2013-04-25 21:30:00,escondido,ca,us,circle,240.0,STRANGE ORANGE LIGHTS IN THE SKY,2013,4,25
-104.9872222,39.6477778,2013-04-25 23:50:00,englewood,co,us,cylinder,60.0,It&#39s coming to the anevirisy of my sighting so I decided to get this report to you - National UFO Reporting Center - that I hear on Coa,2013,4,25
-71.00277779999999,42.2527778,2013-04-26 03:30:00,quincy,ma,us,triangle,3600.0,Two unidentified triangular objects circling 02169,2013,4,26
-110.9258333,32.2216667,2013-04-26 21:00:00,tucson,az,us,light,300.0,A dozen fast moving orange/peach colored lights west of Tucson,2013,4,26
-81.3794444,28.538055600000003,2013-04-26 21:30:00,orlando,fl,us,diamond,3600.0,There is an object floating in the sky&#44 moving up and down and side to side. Then stays put for a good amount of time. This object is b,2013,4,26
-83.5552778,41.663888899999996,2013-04-26 22:00:00,toledo,oh,us,fireball,240.0,Seven Fireball-like objects spotted in Toledo&#44 Ohio,2013,4,26
-116.2025,43.6136111,2013-04-26 22:15:00,boise,id,us,triangle,20.0,This was he third UFO I have seen over Boise in the past eight months. Last night I saw the classic triangle UFO traveling north over C,2013,4,26
-97.7427778,30.266944399999996,2013-04-26 23:00:00,austin,tx,us,rectangle,20.0,The object almost impacted our windshield,2013,4,26
-79.0480556,33.8358333,2013-04-27 00:43:00,conway,sc,us,light,2.0,Fast red light with three bangs.,2013,4,27
-75.36277779999999,39.5608333,2013-04-27 04:30:00,alloway,nj,us,light,120.0,I woke up right after being sound asleep from a weird dream. Went downstairs in the house to get a snack right after i woke up. Walked,2013,4,27
